content,label
marcin weryszko polecam miałam długo najgorsza sieć abonament orange mówia,3
netu orange ch**j daje rade. zastanowił,3
dokładnie dno,3
nic pomogli,3
zasięg tragedia :(,3
przez ostatnie dnia ciagle tracę zasięg( znajomi tez ) macie awarie ;/??,3
"piaseczny , śpiewa miarę, kukulską, dno.",3
"aby ..oskubać.. ważna kasa
 ostrzegajcie .
 idą święta ÷ czas polowania naiwnych",3
"korzystam 
 ale problemy zasięgiem 
 ciągle dodzwonić",3
i prezent mikołajki??? żenada!!! wsadźcie czego chcecie pierdoły!!! nie wspomnę o wsadzaniu gruszki! :p,3
play porażka... szczególnie salon opocznie..( doświadczenia),3
nienawidzę,3
pierdolenie szopenie… jestescie niczym politycy naszym kraju…,3
"łapie h+ sekundy g
  na infolinii problem robotami jakimiś maks 
 jest nadal lipa...
 telefon xiaomi mi 
 problem rana , wczoraj zero problemów",3
"cześć, kolejne oszustwo play",3
"widać, pisał niechcenia .... tyle błędów",3
znowu jebany oliwa stanek 🙈,3
nie korzystam pleja kraju kraju glupka szukasz droge pytasz biurze obslugi?,3
dołączam. internet roamingu trasie porażka. większość czasu skacze hsdpa brakiem usług.,3
ja prostu chcę mieć zasięg!!! nic innego interesuje.,3
"dziwne, zgłoszeń operator , uszkodzone nadajniki? 
 bardzo dziwne",3
zmarnowałeś sekund życia,3
to najglupsza reklama waszych. kukulska + poaseczny = kosciol,3
"piasalem setki razy play ,",3
"tak, wykorzystane , gb , sytuacja internet ledwo chodzi, uprzedzając kolejne pytanie, wina telefonu",3
martyna kaminska nie ignorować. trzeba powiadomić policję prokuraturę. p sp. .. (play) czerpie korzyści wiadomości premium ochoczo wystawia rachunki.,3
play syf najgorsza siec wieku,3
działąnie szkodę klienta?,3
czy pokutuje stara dobra zasada: każdego klienta pokonać?,3
największa ściema mieście.,3
reklama dno,3
"play, żartujecie ? mieszkam centrum wrocławia.",3
zartujecie jebac taką sieć zapierdalac anie mulic nara,3
juz wyjasnilem sie da pelnego zasiegu szczescie pare miesiecy wreszcie sie uwolnie,3
witam tle problem. oraz zasięg jakość połączeń tragiczna.,3
"nie wkurwiajcie ludzi. dobrze, domu wi fi , gorszego netu zyciu mialem. i abonamencie.",3
jedna wielka porażka zasięgiem jakością obsługi. play rozkłada ręce prostu bezradni... słabo wstyd play!,3
mistrzowska odpowiedź!! gotowy szablon?? jak mieć stałego klienta d.... ?? ten podpisuje umowę nowo lepsze warunki!! wcale was sa ważne uwagi!! liczy kasa kasa ... kasa,3
jebac złodzieje pierdolone. opierdalaja,3
", gb zużyte, śmiech sali. złożę reklamację pisemną 😉",3
. kolejny brak internetu,3
"dziwo dwóch telefonach internet działa, routera prędkość spadła drastycznie",3
tak wielokrotnie czytam odpowiedziach - przesył danych zależy czynników itp. itd. oczekuję poprawy jaskość poniżej krytyki. pozdrawiam,3
.. gray ..porażka😣😖😩🤮👇😩😩,3
"kumpel mial problem, naliczyli neta ... salonie zarzekała sie free :d",3
", brak internetu znow k.rwa...",3
te oferowane bonusy bujda,3
"stary, każdej sieci będziesz . przejdź kabel chcesz czegoś lepszego.",3
"play trzech dni czekam obiecany kontakt waszego konsultanta, rezultatu.",3
", wina ponoć jakiegoś słupa zlikwidowali.",3
"play dzwoniłem was środy niestety osoby kompetentnej wyjaśnienia sprawy. obiecaliście kontakt, pory cisza. nip firmy .",3
wielkie gowno. wszytko darmowe abonamencie? miesiac? przychodzi? opłacenia haha jaja berety.,3
złodzieje! tyle. abonament ? 😂😂 rachunek przyszedl normie przekroczyło limitu.,3
śmiech sali,3
wczoraj rano (dobę !!) zostało wykonane doładowanie telefonu internet. do pory dotarło. co was dzieje? kto zwróci?,3
a play odszedłem hukiem niebo lepiej t-mobile,3
bądźmy poważni. nie będę czas wysyłał zgłoszeń dotyczących internetu. już męczy.,3
"od dni internet usłudze unlimited całkowita porażka wyświetlić strony, chyba czas zmianę operatora",3
"potwierdzam narzekanie poprzedników, niestety przedłużenie umowy okazało strzałem kolano. pozostało czekać końca umów uciekać. nie .",3
"problem oleśnicy ktorej mieszkam miarę ok, wrocławiu pracuje dramat ...",3
w sprawie wysłałem zgłoszeń miesięcy ale poszanowaniu. do pory problem. ..,3
"drogie play. czemu ogóle utrzymujecie helpdesk, skoro ludzie zatrudnieni maja kompletnie pojęcia waszych usługach, ""zaraz wracam/dopytam/ustalę"" rozłączeniem!",3
"co dzieje internetem? lte zaginął, g razem . jedyne działa wifi waszej sieci.",3
grzegorz loda racja sieć porażka telekomunikacyjna plus brak wsparcia urządzeń kwestii bezpieczeństwa oprogramowania brak łatek bezpieczeństwa brak bezpieczeństwa,3
mam problem,3
zarejestrowałem kartę mogę włączyć usługi. zawsze chwilowo niedostępna😶,3
i dostanę odpowiedź . zresetowalismy urządzenia blebleble dalej ch.j ...,3
skandal !,3
"mało pocieszające, telefonu :(",3
"panie playu, słabiutko .. porywach mb/s.. lepsze wrażenie robi powiadamiacie klientów problemach odsyłacie dalej dalej dalej... :)",3
"play, serio znacie odpowiedzi pytanie 😕?",3
"play, serio widzicie problem :(?",3
"myślę, problem winy playa, t-mobile",3
wasze podejście klienta śmieszne.,3
dacie kodzik promocje trochę internetu? na abonament? 😀 trochę brakuje limit leci tyg...,3
zbywają cie linkami hehege,3
z roamingiem zasięgiem zróbcie porządek dopiero szukajcie jednorożców !!!!,3
w dupie hehe t mobile problem,3
nie składania jakichkolwiek zgłoszenia. na celebrytów kasa poprawę infrastruktury technicznej brak .😞,3
"narzeczony kartę internetowa druga duetu problem
 .",3
każdego odsyłacie obsługi klienta radzą problemem... u podobny problem.,3
to zaineresujxie klientem. dla play kasa liczy.,3
"witam szkoda, muszę podzielić doświadczeniem korzystania waszego internetu przypadku kiepskiej jakości :(",3
wstydzil pan kłamać!!,3
do telewizji podać!,3
aby konca umowy potem orange isc :/,3
"co rzeczy? mam abonament nielimitowanym internetem, opłacone, gb zostało przekroczone działać .",3
byle maja. i koniec tą chorą siecią. nigdzie robią problemów chcesz oddać telefon serwisu !!!!!!!!!!,3
i wlasnie play literach klientów!! już wiem stanie r. sieć play splajtuje oszustwa!!!!,3
"przecież chcecie, uke prokuratura namawiać. sami poczuwacie robienia czegokolwiek.",3
"ostatnio sa problemy, zeby strony internetowe sie otworzyly. w ogole cud, pisze komentarz...",3
beznadzieja.,3
predkosc internetu zasiegu lte+ tragiczna piosenka?,3
podpinam . rachunki rosną miesiąc ..,3
"zamiast minionka dostałam kubek, chyba powiedziałam pani sytuacja mieć miejsca",3
nigdy działa ciągle maja przerwe techniczna chwili,3
""" w przypadku problemów zasięgiem najlepszym rozwiązaniem ..."" zmiana operatora ;d",3
zamiast piosenek poprosimy zasięg internet warszawie ...,3
piosenka równie dobra sieć ;p,3
ja narzekam pley samego początku przeszłam innej sieci dopiero oszukiwali czarne białym. pozdrawiam pley,3
a polsku umieją śpiewać kolęd prostu masakra,3
"szkoda, zapomnieli śpiewać polsku",3
szkoda ze tylko play he he,3
zasieg bani dluzszego czasu,3
gino jelczu totalnie brak zasięgu lte resztą wiesz korzysta pracy jadąc wrocławia lte złapało kamieńcem czymś świadczy ...,3
"koc kocem, natalka stoi okrakiem sukience?!😱😂",3
ja umowę miesięcy zasięg lipa drugie telefon źle działa dochodzą sms przyjaciół lipa zgadzam panem rafałem,3
"nigdy !!! 
 .wiecej !!",3
to oszuści. i dotrzymują warunków umowy lepiej zastanowić potem płacz. ja zaufania firmy .,3
nie sie da puki usprawnicie systemu bedzie .,3
"jeżeli chcecie żebym waszej sieci, powinniście zadzwonić. nie zamierzam płacić połączenia usłyszeć kiepską ofertę",3
"play ależ wyłączone! dzieje pierwszy ! powoli latach waszych ""wysokiej"" jakości usług.",3
ale takim rozkroku brzydko mężczyzna!,3
"taaaa tekst "" możliwości negocjacji oferty"" chyba idiota rządzi. oferty porównywalne sieci, mega chujowe....",3
morzesz piepszyc dyrdymaly zadnego wplywu konca zycia polskie sprawy bedziez mial oszuscie.,3
ja dwóch godzin zero internetu. centrum wrocławia,3
zdecydowanie pogorszyla,3
"ogarnijcie cholerny internet, płacę mieć. nic innego wziąć przenieść innej sieci😡",3
jessica krupska jaka agresja 😂😘,3
pley popsuł długo zmieniam operatora zawiodłam oszukujecie ludzi niestety 👎,3
szkoda chętnie odpowiada całą resztę skarg. jedynie pochwały reagujecie. trochę słabe.,3
"to okaże będę podróży, niebawem. na początku ceniłem waszą sieć ostatnimi czasy gorzej.",3
jebac zasięg! w chuja walicie ż netem. jebal pies... przenoszę unowe,3
trzeci miesiąc składania zleceń zwrot kaucji kwocie złotych skutku,3
ileż składać zgłoszeń? miesiące składam! do wszystkiego wezwanie przedsądowe wysłałam. niestety doszło ostateczności. tak łatwo wziąć kaucję trudno oddać pieniądze! wstyd!,3
są okropni denerwuje śpiewają reklamie....chamerykanie😈,3
a skradzione iphonie ? odzyskane ? czy terror nożyczkami nadal trwa pracownicy oddają telefony 😂,3
pięć razy otwarte zlecenie pięć razy pomogliscie liczę poprostu was zwatpilam,3
proszę pisać czuję oszukana,3
sprawdzasz smartphone liczniku danych wiesz gb przesyłają fakturę zapłacenia gb polecam inną sieć. mi przyslali gb . haha..,3
play tak - przestańcie oszukiwać kasię...,3
firma play to oszuści,3
do chrzanu taką pożyczką,3
"ja byłam , przerażona praktykami",3
tylko szkoda umowie żadnej informacji faktury wyższe podana kwota zl,3
oszuści!!!!,3
"playu błagam...... różne komputery, telefony, przeglądarki. różni użytkownicy.
  nie meczy cię ? 
 od dni zaklinacie rzeczywistość....",3
kurwy elegancko smiga xd,3
"pani natalio!! nie wiem panią namówił stylizację???
  koszmar- piękne wykonanie, wygląd jakieś nieporozumienie",3
mam nadzieję kiedyś poprawa zasięgu chochołowie wogule zasięgu telefonicznego waszej sieci,3
play co dzieje internetem wrocławiu? zasięg wczytuje... mogłem sprawdzić ważnej rzeczy 😐,3
nie polecam dziadowskiej sieci! 😎,3
homoś pseudopiosenkarka piękny zgrany duet śpiewania kolęd ....,3
"dlaczego zalogować play? ciągle pokazuje ""błąd pobierania danych""",3
piekni skad tyle jadu zazdroscicie,3
ale badziewna reklama 😖,3
oszuści jesteście,3
"mam problem, masakra",3
"jakie chore zarzuty: zle stoi, angielsku!",3
"niestety min stabilnego działania trochę , nadal lipa....",3
irytująca słodkopierdząca reklama marszczącą nosek natalcią. drażniące maksa...,3
proszę zajrzeć skargi dnia - pismo skarga dnia -. stargard wyjaśniam okradać e klientów pieniędzy,3
czekam odpowiedź jeśli odpowiedzi pozytywnej ujawnił publicznych mediach fakturami aneksami waszymi pismami,3
hey sieci oszukują.... liczą przejście innej sieci.. kółko,3
"w waszym salonie sprawdzali mówili, spełniam warunki wiedzą mogę otrzymać bonusu. sugerowali jakąś awarię waszej sieci.",3
nie idzie wejsc,3
"wolałbym kupić a, ofercie takiej nowych klientów, skoro przedluzajacych oferta gorsza nowych chyba czas pożegnać....",3
"dokładnie. zasięgu nigdzie macie. złotoklos mrokow, centralny warszawie, bacha bloku gadać oknie stać. żal tyle",3
nie pożegnałem razy zrobiliście bambuko.,3
kobiecie mini sukieneczce przystoi stac szerokim rozkroku,3
nic kobiecości,3
też brak internetu,3
co waszym zasięgiem ?,3
. brak netea... dopiero przyjechałem domu juz wkurw . ..!!!,3
problem odkąd przeniosłem swój numer plusa,3
problem zasięgiem odkąd przeniosłem swój numer plusa,3
problem odkąd przeniosłem swój numer plusa,3
spychologia.... zmieniam sieć 😕 chciałam dać ostatnia szanse... pomagacie takim podejściem 😕,3
czy play zacznie końcu działać?,3
mam pley zasiegu nikmu polece wielka pozka jecze toche sie wpisuje,3
bardzo ładnie stanęła wyglada robot,3
play naciągacze,3
zaswieci wami zmieniam operatora !,3
co dzieje waszym internetem mobilnym? płace g lte drugi chodzi wolniej internet modemie .,3
ja jusz sprawdzalam stety dalej place wiem zaco wyjde dwur zlapie kreske poto place zeby dworze lapac kreske bani,3
"wk..... dzialajaca strona play bledna informacja, abonent wpisuje bledne haslo!!!",3
bo brzydko kukulska stoi. skoro zauważył chyba .,3
jak zauważyć. nie chodzi ręce piłkę rostaw nóg. :-),3
"coś aplikacja jakiegoś dłuższego czasu źle działa, mieć szczęście zalogowania .",3
weź człowieku spadaj spamuj!,3
"ostatnio porobiło zasięgiem, wiatr zdmuchuje fale::-d",3
"co , skorzysta innej sieci lte niedostepne.. sku..iała sieć",3
caly playek... ch.. warty syf,3
"ale napisane brak stabilnego zasięgu, kamil czas pisze samym, zasięg potem słabnie, trza oddziaływać zł przenieść plusa",3
nie wiem miało dać pomogło. nadal błąd pobierania danych etapie wpisywania loginu / . .,3
co waszą aplikacją? ;/,3
.ne oszusty,3
wolne żarty. kupa ludzi zgłasza problem dzwonić... zróbcie porządek własną aplikacją każcie setkom ludzi dzwonić infolinię...,3
"to juz trwa dni nikt potrafi pomoc... widzę, problem sie nawarstwia, 😕",3
czyli wiatr spychalski fale:'(,3
"jest info. wysłałem odpowiedzi oświadczenie, telefon dalej zablokowany? jak pracować? to trwa zbyt długo...",3
ale skoro oszukali? :/,3
nielimitowanej internet unineuropejskiej wstyd hańba takiego produktu.,3
jak infolinia moze płatna ?!! jesteście banda zwyklych złodziei tyle placi infolinie porażka,3
co pojawi interesuje pakietu drogie obcokrajowcy śmieją .,3
już dzwoniłem. u sie wiecej nabija niz routerze. fajnie oszukujecie,3
wczoraj park kultury brak internetu. dworzec centralny brak internetu.,3
ja płacę rachunków pół bardzo prymitywna sieć polsce.,3
ja pół płacę rachunków ģówno zrobią.,3
zgadzam . w play zbliża koniec umowy oferty nowy telefon beznadziejne. lepsza oferta przenoszących numer stałych klientów,3
kukulska stoi chłop .,3
"może warto zastanowić tą usługą? dyskwalifikacja klienta względu gorszą wersję androida kiepski pomysł, łatwiej zmienić sieć telefon..",3
brak jakiej kolwieg sieci granicą pomocy!!!,3
jak zwykle pley informuje zagrożeniach podpisania umowy złowić nowego naiwnego klijeta,3
"play....porażka... jak zadzwoń ić roboty, kurwa muszę gonić parkingu, znaleźć zasieg..haha",3
oczywiście olej racji ciągnie koryto swoją stronę rozmowie konsultantem przyznał rację,3
szkoda zdrowia,3
play odwracał kota ogonem mieć rację zgłaszam innego odpowiedź innego sensu idiotami gadać,3
także zanim podpisze umowę playem razy pytajcie razy czytajcie umowy chociaż będziecie wszystkiego wiedzieć play rozpatruje zgłoszenie niekorzyść klienta,3
nievtylko uwazam kazdy pokoleji mowi wolny macie internet lte haha najgorsza siec polsce,3
skladam jutro rozwiazanie umowy wole pojsc plusa maja szybszy internet robia ludzi idiotow,3
po gb podobno zwalnia jesli pełna prędkość kurwa sie zatrzyma routera ucieknie,3
play cwaniak oszuści,3
luzik! ja polecam! zostałam uwięziona nastepny rok czego bardzo zaluję!,3
"czy natalia kręgosłupem...? stoi miała rwe kulszowa, kiszka stolcowa... mogę patrzeć! koszmarnie niezachecajaco stoi.... wulgarnie👎😯😳",3
w ogóle sytuacja mieć miejsca. trochę pachnie robieniem klienta bambuko,3
mam rok umowe. nie wiem przemecze przejde dalej wyrabiam.,3
ja notorycznie problem zasięgiem,3
"posmiejemy twoich wypocin czym odpowiemy, niezmiernie ""przykro""",3
dobrze wiedzieć macie zwyczaju. tym uswiadamiasz nieprofesjonalna firma jesteście :),3
pozostaje życzyć powodzenia konkurencji!,3
słaby pracownik skoro potrafisz doradzic zmianę operatora 😂😂😂,3
wy pogrążajcie,3
kolejne pytanie doczekam sie internetu odtworzyć google graniczy cudem,3
od pół h próbuje złożyć zgłoszenie p. to żart chyba...,3
tak zrobiłam. i dalej lipa...,3
z czym pisze internetu hmm podejrzewam obiad byl zimny trafilem ? skończcie udawać debili nudne,3
chciałam zapytać kod ***#. czy aktualny? ponieważ problem uruchomieniem pakietu.,3
u zasieg zanika internet dzialac pojade domu rodzinnego juz calkiem tragedia,3
playu co da zweryfikujecie sprawę zamówienia anulowane chcecie mieć klientów potraficie przedłużyć głupiej umowy świadczy .,3
playu dla decyzja nieodwołalna interesują głupie oferty przedłużające umowę daliście ciała całej linii.,3
"jak zepsuć święta, sylwester, nowy rok? mieć umowę play 😊 dobre ?",3
tak wyglada przedluzanie umowy. albo bieresz konsultantka daje caluj dupe ;p,3
"drogi play, 
 w ostatnim czasie zasięg żart. od dobrych dni zasięg kiepski !!! mam nadzieje poprawicie !!!!",3
kpina jakas play odpowiada komentarze pruboje rozwiazac problem zostawic wiadomosc kieruja dzialu sprzedazy,3
niestety zrezygnowałem szkoda usług play ceniłem.,3
"play nie czasu cierpliwosc, poniewaz .. temat byc zamkniety racji daty podpisania umowy . zlozylem powyzszej sprawie reklamacje poprzez protokol play.",3
kobieto zmień buty,3
"play wciąż odcięty. nie sądzicie, waszym działaniem ? ile czekać miesiąc ?",3
play lipa totalna . internet strasznie chodzi . zmieniłem tmobile net śmiga wszędzie :),3
dzieje kurniku słabo internet śmiga ? zamiast wpychać ludziom jakieś promocje popracujcie jakością usług !,3
aneta jucha odpisza tobie problem masz karta swoim urządzeniem. przerabialam razy. trzeba prostu poczekać końca umowy pożegnać .,3
"witam, , swojej usłudze połączenia darmo , połączenie was muszę płacić? lekki absurd chyba",3
"mam .. chwilę brak sieci, wspomnę nielimitowanym internecie, płacę dodatkowo niestety dostałam sms- wykorzystałam pakiet..",3
"poczekaj zaczniesz chcieć grać modemie internecie, gwarantuje pizgniesz modem router",3
chcecie wyjaśnić ciągłe lagi grach? macie jakieś śmieszne problemy techniczne moge wkońcu pizgnąć młotem modem iść toya lepszy net tańszą cene?,3
spania macie? to dajcie innym okazji płacić dostarczacie maliny lecicie swoim zasięgiem..,3
@mirela schenk-tez chyba zryty.:).:).:).,3
ona brzydka konski łeb matka niebo byla ladniejsza,3
a reklamacji wspomnę. telefon gwarancje przyjęli. masakra.,3
na drugi kłam wiesz !,3
katowaliście reklamą listopadzie obrzydła amen.,3
poco zerkać biura dzwonilem ! w bierze mowila zeby zerkac ! a damian dolny mie kłam podam prokuratora kłamiesz!!,3
chamstwo !,3
do smieci pley,3
i zachęcająca oferta? przecież śmiech kpina klienta.,3
nie zrobiliście wcześniej . teraz . a naprawdę osób narzeka .,3
play najczęściej dymająca klientów sieć polsce 👈😂,3
"dzięki tobie play opłaci gwiazdy, występują reklamach 😜 zapłacić 😜",3
zamiast pokazywać durne reklamy poprawcie zasięg gadanie roaming krajowym kretyzinem,3
play za późno! złodziejska firmo.,3
jeśli działa siec .....strzeli!,3
"ostatnio przyszedł sms, uruchomiliście płynne przechodzenie sieciami, miało lepiej zasięgiem internetem, miało, . zasięg słabiutki, internet mizerny. dlaczego?",3
ileż !!!! wyjaśniać jedną sprawę. kpiny. jestem klientem sieci play ...... . ale niedawne potraktowano przegięcie. a chcecie zapraszam kontaktu.,3
zostałam źle potraktowana waszą firmę zapewniania byłam całkiem inaczej. zostałam prostu oszukana.,3
"dobrze wiecie, przekonałem osoby zrezygnowały waszej sieci. ;)",3
urzadzenie wiekszym mieście zasieg zasięg. mojej miejscowości zasięgu proba zadzwonienia zewnątrz graniczy cudem,3
zgadzam sie wiecznie zasiegu tragedia umowa sie długo konczy !!!!,3
oszusci tyle wciskaja kit!!!!,3
"jednocześnie zdaję sprawę poziomie facebooka załatwimy, komentarz celu napiętnowanie takiej sytuacji ( dochodzić).",3
chodzi technologię tyle rozwinięta zaoferować mb realne.to chwyt reklamowy,3
"zasięg internet porażka pisze poraz kolejny.. dalej wyglądać niestety pożegnać, skoro płacić czego sensu.",3
"jest jakąś koślawa ,zresztą .",3
"play, mniej celebrytów reklamach, zaangażowania utrzymanie klienta.",3
"ja mieszkam wsi full zasięg internet lte sieciach samej miejscowości miałem g. w play najlepiej
 pozdrawiam !",3
dzwonilem temat .bo czytałem pan damian dolny napisał. to pewno kłamie!,3
jak mozna kłamać !! jezu,3
wstydził sie !,3
co rozkraczona sukni?,3
"nie, twierdze ubezpieczenia szwindel , powołujcie żebym rozpisał tez wam dostanie.",3
"play oczekuje- wtorku, dalej cierpliwie czekam. btw. miło rozmawia automatem.",3
"macie ostateczna datę, uruchomienia promocji ? czy będziecie codziennie przesuwać datę ? tylko wprowadzacie ludzi błąd",3
prosicie zgłoszenie internetu lte gównianej pracy takiej opcji wybrać chodzi.,3
sukienka paskudna porusza robot angielsku! !!!!!!😱😱😱😱😱😱😱 język okropny wstydzić! !!!!!!!!!,3
play chodzi firme mmc smsy wróżby flirty itd juz wiem robic chyba bede zmuszona zmieniać numer telefonu :(,3
czy dni oczekiwania rozpatrzenie zgłoszenia wasz standard???,3
żadna reklama drażni .,3
"zadałem proste pytanie piszecie jakiegoś bloga obserwować informacje dupie marynie, ubezpieczeniach weekendach. chyba pożegnamy. za miechy umowa :(",3
"żadna rewelacja - kiecka 'la koc termiczny polscy wykonawcy śpiewający anglojęzyczną piosenkę, tyle pięknych polskich kolęd pastorałek",3
mam problem,3
nie lubię pedałów.!!,3
ja zadnych zgód przetwarzanie podpisywalam . mam telefon karte wiecznje sa telefony jakimis ofertami juz kiedys powiedzialam zadnych,3
play???!!! jednym słowem .drugie amber gold,3
nie wiem panu piotrowi możecie pomoc kontaktując mna telefonicznie zamiaru rozwiązywać problemów robota,3
potwierdzam % dno kompletne jezeli chodzi zasięg,3
za zasięg chuj dupy malo!,3
"dziękuję zaraz zrobię dostałam sms podziękowaniem opłacona fakturę, podszywa play",3
po latach daliście ciekawe myślicie człowiek nabierze 😄😄😄😄,3
play fachowa pomoc - hahahahaahahahaha dobre,3
"no, macie pół poprawę zasięgu legionowem, stracicie numery!",3
termin wielkanocy ?,3
ten plej gada automat. jakis chyba robot klepie,3
ręce opadają. jednak ukończenie podstawówki osiągnięcie czytanie zrozumieniem okazuje trudniejsze mogłoby zdawać..,3
drogo,3
"dziękuje kolego posta byłem skory decydować wiem, warto wybiorę różowych bankszczerość",3
jak kukulska stoi??? mini szpilki beczkę miała pomiędzy nogami,3
po pierwsze wolny internet a drugie działa 😣,3
szkoda gadać,3
"zasięg kotu ostatnio, internet ogóle działa centrum miasta. porażka!!!",3
"zajmijcie swoim zasięgiem, nagrywaniem piosenek.",3
ja próbuję zmienić taryfę. oczywiście kod wchodzi salonie każą próbować infolinii . próbowałem tygodnie pier . . . i zmieniam sieć,3
"ok, szukam innego operatora",3
dziady oszusci!!!!,3
"szczerze polecam play , pewnością najgorszych sieci polsce <haha>",3
w orange problemu zasięgiem cyrki platnosciami. co miesiac reklamacje powodu zle wystawionej faktury. chyba juz porządnej siedzi.,3
dlatego zrezygnowalem waszych uslug 😂. internet zasieg wielka porazka.,3
wlasnie dziwnie wyglada😯,3
play zrobicie mogę podać zgłoszenia ostatniego otwarte sprawie. czekam skończy umowa odchodzę,3
"możecie łaskawie swoim zasięgiem internetem? zaczynam żałować kolejny , numerów internet !!! nic działa ładuje minut wcale !!",3
piosenka ładna piasek super natalia sukience mini takim rozkroku... ładnie ..az przykro patrzeć,3
dobra decyzja play przereklamowany 🤔,3
ja limitowany internet zadko działa śmiech sali place stówę miesięcznie taką scieme,3
zaraz wykupieniu ledwo działa a potem szkoda mówić.... albo zrobicie stracicie klientów,3
janek olej większych oszustów złodziei widziałem znam... a oferty warte tyle szary papier toaletowy,3
"w strzelinie.. tak podobno nielimitowany..od dni porażka, naprawdę , ..",3
przykro . najlepszą opcją rozwiązanie umowy trybie natychmiastowym. zamiast lepiej gorzej :) a dodatku ceny złoto,3
"proszę obrażać, pierwsze. a drugie pani oskarża kogoś niedopatrzenie",3
to posrednik szanujaca sie firma powinniscie informowac swoich klientow wczesniej wyglada,3
"kate pi pisanie rzucanie grochem ścianę. nie masz zasięgu? upewnij , włączyłaś telefon.",3
maja dupie klientow.... byle kasa sie zgadzala.... przechodze plusa,3
"ustała kroczol , reklama irytująca każda play niestety",3
"byłem osobiscie, zgłaszałem podziękuję jesteście nieudolni tyle temacie...",3
"a moze chodzi ? wlaczyles lte? ja narzekam , chociaz poprzednim telefonie mialam problemy ; ) duzo zalezy tez telefonu ;)",3
no wiem dziwna sprawa,3
"oczywiscie ;p ja kupuje pakiet gitarka dziala nalezy xd mojemu facetowi rowniez , poprzednim htc mialam problemy zasiegiem internetem ogolnie dupa;/",3
kulturalna byłam grzeczna miesiecy starczy. teraz numer sprawy chcecie ciekawe byliście pół oddzwonić mieliście zgłaszane .,3
nie polecam brak zasięgu,3
play .. brak kompetencji kwestii,3
a plus wariuje... źle bylo,3
rozumiem totalna olewka - macie podejście klienta ;),3
i koło macieju.... znam... ładnie pięknie póki płacisz cicho siedzisz robisz problemu... zaczniesz robić jesteś traktowany...,3
mi play zablokował konto facebooku negatywne komentarze ........ opinię play wyrobiłem,3
tez sie przydal zasieg! a reklamujecie wszedzie !,3
"od północy brak sieci. wyłączałam włączałam telefon, wyciągałam kartę, ustawienia . wiec ?",3
"play próbowałam wczoraj witryna kontaktu ciągle niedostępna , skontaktować , poprosze adres mailowy kontaktu mogła wysłać fakturę mailu .",3
obydwoje stoją dziwnie,3
właśnie pralka zepsuła,3
i cisza? temat zamknęliście? za prawdy?,3
"piosenka ładna, mogę słuchać wymowy słów ""listening"" ""glistening"", uszy bolą...",3
drogi szanowny play chyba jaja robicie grudnia godzinie ukradliscie konta gb,3
co sieć 😠. zero zasięgu porozmawiać dłużej minuty przerywa połączenie. tragedia reklamują najlepszy zasieg😠😠,3
za połączenia eu roamingu płace grosze sieci play minuta połączenia absurd ????,3
bylam play cos zrobila pani zasieg byl ledwo wyszlam .nie nigdzie,3
ja rok walczę internet bezskutecznie. u .,3
listopada zniknęło gb,3
"gorszego telefonu miałam, zadowolona, gdybym wiedziała, badziew państwa podpisywała umowy.",3
"marek protasewicz zmień sieć, palyu dawna chujem śmierdzi. jedna najgorszych sieci rynku.",3
pracownik zauważył musiał h ściągać filmy możliwość każdym razem kładę spać wylanczam internet,3
no pokończą abonementy spadam plusa. adrian małż zobacz dym :(,3
ja palyem miałem wiecznie problem. przeniosłem numer indziej należy,3
no zajmuje czasu... sobie poczekasz,3
ale zły zasięg godziny czasu sierpnia super godziny czasu dzieje,3
za darmo chcę lg ścierwo,3
przykro ....,3
"zajmijcie zasięgiem jakieś głupoty dodajecie...
 po komus jakieś bonusy pierdoły zasięgu korzystać...",3
niech zadzwoni prokuratury zapyta numer muj pauliny,3
ciekawe jestescie cierpliwi ktos drugi miesiac placi faktury...,3
"nie takiej możliwości. ja piszę mogę. ręcznie mni aktywujcie nawaliliście. jak , pobierajcie opłaty mb. kolejny naciągacie ludzi!",3
"czy niejasno wyrażam? nie mogę wykonywać połączeń. czy ogarniający , dalej debila udajecie?",3
... każecie płacić połączenie?!,3
"po piszecie roamingu krajowym. co jednej kresce wiecej skoro net zwalnia , zal pisac?",3
człowieku północ ty każesz czekać. piszesz piszesz pomagasz. najlepiej mieć wyjebane. play dupy obsługa.,3
na karcie prepaid tmobile problemow. problemem bycie playu. w styczniu zrezygnuje . zaplace kare. ale bedzie panstwa porazka.,3
mam internet limitu .strasznie ucina przerywa .,3
"mam internet limitu , strasznie wolny zacina .",3
"fachową pomoc 😂😂😂😂😂 śmieszni ci fachowi konsultanci potrafią mówić ""z nadajnikiem porządku "" dupie taką fachową pomoc 😠😡😡😡",3
ale żadnego operatora godnego uwagi :p,3
i osmieszyc? prosze bardz,3
mi holandii działał . nazbieralo abonament. zapłaciłam okazuje jeszcze zapłacić karę wlepili.,3
jakość usług: poziom gówno,3
ale rozkrok 😂😂😂,3
z grzecznościowego punktu widzenia odpowiadanie pytaniem niestosowne. proszę najpierw udzielenie odpowiedzi pytanie,3
zrywa połączenia nawiązywać ponownie przelogowani innego operatora luksus,3
no internet trochę lipa.,3
ja dalej pisze pomocy pomoca messenegera odpowiadaj komentarzach messenegera kieruja sklepu play niema zadnej pomocy,3
odradzam tą sieć,3
"u , muli",3
